iteration,hyper_objective_value,hyper_objective_loss,grad_estimator_norm,step_norm,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,grad_estimator_0,grad_estimator_1,grad_estimator_2,grad_estimator_3,grad_estimator_4,grad_estimator_5,grad_estimator_6,grad_estimator_7,grad_estimator_8,grad_estimator_9,config_alg2_K,config_alg2_mu,config_alg2_output_rule,config_alg3_T,config_alg3_eta,config_alg3_output_rule,config_alg3_samples,config_alpha,config_beta,config_dim,config_epsilon_g,config_grad_f_gamma,config_grad_f_samples,config_grad_g_gamma,config_grad_g_samples,config_grad_mode,config_log_path,config_plot,config_plot_dir,config_rho,config_run_alg2_demo,config_seed_grad_f,config_seed_grad_g,config_seed_outer,config_verbose,config_x0_value,config_x_box_lower,config_x_box_upper,config_x_target_value,config_y0_value,config_y_box_lower,config_y_box_upper,config_y_target_value,config_json
10,14.74033016391261,14.74033016391261,7.800913936873335,0.23402741810619995,3.5882808379280102,3.777556541702047,3.1932918512979875,3.7581887536785006,3.0356453977026465,3.3834618793794324,3.9619959336197326,3.16201688083633,3.7200023963301727,3.727166386714956,5.8958506999046065,0.3093757186495757,-1.2803888477677392,-0.9398283404650571,0.6255781564038136,1.8556892845973456,-0.44808410101677065,-0.6857936818124242,3.7245993692176844,2.2574660531458983,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
11,14.183679614816114,14.183679614816114,5.790141493866167,0.17370424481598518,3.411405316930872,3.7682752701425595,3.2317035167310197,3.7863836038924523,3.016878053010532,3.3277912008415123,3.975438456650236,3.1825906912907027,3.6082644152536423,3.659442405120579,1.3879645757950616,1.7563052453135406,-1.9833466206863286,0.7518394599911067,3.670439214950141,0.1820814101539266,1.2215582387314246,-0.6320593126379008,-0.42629276561017,2.904660333213055,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
12,13.74976048858271,13.74976048858271,10.34498695818195,0.31034960874545836,3.3697663796570203,3.715586112783153,3.2912039153516095,3.763828420092719,2.9067648765620278,3.3223287585368944,3.938791709488293,3.20155247066984,3.621053198221947,3.5723025951241874,-3.0373911428159817,6.476592893938045,-0.864230907000539,1.5713667546193304,4.458228524974942,0.7302116419603591,-2.2905902732183088,5.078319346894742,-1.0542236786441652,0.2722807047414826,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
13,13.241265223251691,13.241265223251691,14.039012299760849,0.42117036899282534,3.4608881139414995,3.5212883259650116,3.3171308425616255,3.716687417454139,2.7730180208127795,3.3004224092780836,4.007509417684842,3.0492028902629977,3.652679908581272,3.5641341739819428,4.123878255955026,2.8628626284292364,3.0752542491951314,3.0937196446536657,0.4381313701641658,-3.5036591108834334,0.07418656945517363,7.354738709765038,9.280859357776631,-0.404475338061522,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
14,11.802155708932633,11.802155708932633,16.2195994516792,0.4865879835503759,3.337171766262849,3.4354024471121347,3.2248732150857715,3.6238758281145294,2.7598740797078545,3.4055321826045866,4.0052838206011865,2.8285607289700465,3.374254127847973,3.5762684341237883,4.018807168833695,7.070401718170853,5.754237896482199,3.801221553485653,-2.1333048008960116,-0.12744111196884322,11.038431164884983,2.5728451746388714,-3.9289316205939406,-0.9503928787184026,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
15,10.40174778019801,10.40174778019801,8.350800035903179,0.2505240010770956,3.216607551197838,3.223290395567009,3.0522460781913057,3.50983918150996,2.8238732237347346,3.4093554159636517,3.674130885654637,2.7513753737308804,3.492122076465791,3.6047802204853405,-0.563743725173945,2.520371261474792,0.33146169243832635,-0.1417060365887215,3.430119184403135,2.9746123523266803,6.153678829005342,2.0455324961237618,0.39436432876008004,-0.3380971592155181,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
16,9.725518004888748,9.725518004888748,7.808480246983946,0.2342544074095184,3.2335198629530564,3.147679257722765,3.0423022274181557,3.5140903626076216,2.7209696482026406,3.320117045393851,3.4895205207844766,2.6900093988471676,3.4802911466029887,3.614923135261806,1.621229954089914,2.8720657351702554,2.243545594562079,-0.5052191271860111,3.148650074281158,-0.04181349307903104,4.660822147478299,1.0050902962948458,3.3410861192460635,-0.9971964230703431,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
17,8.884418056585913,8.884418056585913,12.491783383503648,0.37475350150510967,3.184882964330359,3.0615172856676574,2.9749958595812935,3.529246936423202,2.6265101459742057,3.321371450186222,3.349695856360128,2.659856689958322,3.3800585630256066,3.6448390279539162,8.157266155678231,-2.5750293669615365,3.4801473442138735,1.4728514125881773,-0.27049726223058146,3.439764091026448,2.5049830349842916,-1.6902137977955685,6.583026223626841,-2.0540265783389122,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
18,8.183819816053854,8.183819816053854,9.464879605752062,0.2839463881725619,2.940164979660012,3.1387681666765035,2.8705914392548775,3.485061394045557,2.6346250638411233,3.2181785274554287,3.274546365310599,2.710563103892189,3.182567776316801,3.7064598253040835,2.546394184834415,0.12311602675546379,3.4335700287352546,4.879538595469795,-2.222535512918494,5.09236846862036,-0.8128941404780243,-0.07298560915414916,-3.386088539100384,2.117017926257012,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
19,7.61273332277896,7.61273332277896,10.373588092745857,0.3112076427823757,2.8637731541149796,3.1350746858738394,2.76758433839282,3.338675236181463,2.701301129228678,3.0654074733968177,3.2989331895249396,2.712752672166814,3.2841504324898128,3.642949287516373,3.038182159503303,-0.6732238883793293,-2.8230621111331065,3.2025780758213993,6.118504250468261,1.705342834686185,4.458803848798461,1.555869595627283,-4.128113815297789,0.1186953460720308,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
20,7.207743277430724,7.207743277430724,16.643213078910026,0.49929639236730083,2.7726276893298807,3.1552714025252193,2.852276201726813,3.242597893906821,2.51774600171463,3.014247188356232,3.165169074060986,2.666076584297995,3.4079938469487465,3.6393884271342123,2.9213386794323006,13.800100380896462,2.000873721532531,1.9447730550362674,-1.9296339496573724,-0.05822782889307404,3.021388961999108,-0.857446214134548,7.387449673535707,1.4382690615969,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
21,5.985116889000921,5.985116889000921,9.088051423926705,0.27264154271780106,2.6849875289469116,2.7412683910983255,2.792249990080837,3.184254702255733,2.575635020204351,3.0159940232230245,3.0745274052010125,2.6917999707220317,3.186370356742675,3.596240355286305,4.393783063629008,1.5466553867197161,1.6365217077954606,2.2780646115140324,0.40418448439794374,-3.650966060877622,5.334140984782991,3.0296716061082445,0.4728392753825016,1.2957465694582928,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
22,5.582659241699802,5.582659241699802,11.695035306096774,0.3508510591829032,2.5531740370380414,2.694868729496734,2.7431543388469732,3.1159127639103117,2.5635094856724128,3.125523005049353,2.914503175657523,2.6009098225387843,3.1721851784812,3.5573679582025566,-2.1575192373859853,0.19195831787024498,0.6509150093428107,2.774503817669341,1.5697815532786816,7.624006042746738,3.7953978553871424,5.209539788165846,2.7216792196910418,3.7972334727797756,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
23,4.571231293530817,4.571231293530817,5.198532367389925,0.15595597102169792,2.617899614159621,2.6891099799606266,2.723626888566689,3.0326776493802314,2.5164160390740524,2.896802823766951,2.8006412399959086,2.444623628893809,3.0905348018904686,3.443450954019163,0.6090395146530765,2.3074357331827566,0.36799696666691306,-0.009231044559805918,-0.767000325029669,2.7977665163108054,1.273523467521397,-1.1915453297303298,1.4285803915960211,2.7741254105024598,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
24,4.124971167144693,4.124971167144693,5.436907324951639,0.1631072197485491,2.5996284287200284,2.619886907965144,2.7125869795666815,3.0329545807170257,2.5394260488249425,2.812869828277627,2.762435535970267,2.480369988785719,3.0476773901425878,3.360227191704089,2.5071004102537664,-2.1523969534423752,0.6746446129975983,0.5111313166646378,0.4356200865955778,0.9583863067556904,-1.5680937675689957,1.8853460033229186,2.8283170616651963,1.6745451265477798,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
25,3.8796337606235425,3.8796337606235425,5.63611570396838,0.1690834711190512,2.5244154164124155,2.6844588165684153,2.6923476411767537,3.0176206412170865,2.5263574462270753,2.784118239074956,2.8094783489973367,2.4238096086860317,2.962827878292632,3.3099908379076557,0.19375315912796875,0.11468542187064817,-0.2780854174209367,-0.07766525374634281,2.1677278102329476,2.5750881195411552,1.947340405812879,-0.39006398303824696,-0.5765959661258626,4.003107998424291,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
26,3.626856257560208,3.626856257560208,3.4831230534318958,0.10449369160295695,2.5186028216385763,2.681018253912296,2.7006902036993816,3.019950598829477,2.461325611920087,2.7068655954887215,2.7510581368229503,2.4355115281771793,2.9801257572764075,3.189897597954927,1.8481233767123288,1.6399490014304057,1.0810832973983613,0.3738091209037388,0.7678760344726185,-1.283442967696034,-0.627309868264798,1.1382148548288662,-0.44496203873287526,0.7712183280929065,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/run_002.csv,False,plots,0.05,False,10,20,123,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_002.csv"", ""plot"": false, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 123, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
