iteration,hyper_objective_value,hyper_objective_loss,grad_estimator_norm,step_norm,x_0,x_1,x_2,x_3,x_4,grad_estimator_0,grad_estimator_1,grad_estimator_2,grad_estimator_3,grad_estimator_4,config_alg2_K,config_alg2_mu,config_alg2_output_rule,config_alg3_T,config_alg3_eta,config_alg3_output_rule,config_alg3_samples,config_alpha,config_beta,config_dim,config_epsilon_g,config_grad_f_gamma,config_grad_f_samples,config_grad_g_gamma,config_grad_g_samples,config_grad_mode,config_log_path,config_plot,config_plot_dir,config_rho,config_run_alg2_demo,config_seed_grad_f,config_seed_grad_g,config_seed_outer,config_verbose,config_x0_value,config_x_box_lower,config_x_box_upper,config_x_target_value,config_y0_value,config_y_box_lower,config_y_box_upper,config_y_target_value,config_json
10,4.9690230973624505,4.9690230973624505,2.8086127727404664,0.08425838318221394,3.3704895497379246,3.144398421716267,3.5246019581034616,3.255102548880169,3.1402215275290426,0.1295751369201473,-1.1329828576012058,2.4342628594933142,0.06161824509278441,0.8114390662507812,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
11,4.860121680184175,4.860121680184175,4.806619150749122,0.14419857452247356,3.36660229563032,3.178387907444303,3.451574072318662,3.2532540015273854,3.1158783555415193,-1.3084944128366394,0.8009835772472134,1.9236242481180237,4.110570885057277,0.390809534013137,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
12,4.5448190971023665,4.5448190971023665,4.253530262003196,0.1276059078600959,3.4058571280154193,3.1543584001268865,3.3938653448751213,3.1299368749756673,3.104154069521125,-0.00034451742709849104,1.2701820467456173,0.5414490069155741,2.7704406494897125,2.917301616181465,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
13,4.231519332856863,4.231519332856863,4.187060595783474,0.12561181787350445,3.4058674635382324,3.116252938724518,3.377621874667654,3.046823655490976,3.016635021035681,3.8672901535038005,0.8075519450111137,0.6831007020802171,0.7846850394811513,0.9170855887625516,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
14,4.004863136420021,4.004863136420021,7.33872976060231,0.22016189281806922,3.2898487589331182,3.0920263803741843,3.3571288536052473,3.0232831043065413,2.9891224533728047,5.7750410768138805,2.6934387401521436,3.228966307306162,1.1185965496523709,-1.2544963765182717,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
15,3.407623872988258,3.407623872988258,4.642627561817467,0.13927882685452375,3.116597526628702,3.01122321816962,3.2602598643860623,2.9897252078169703,3.026757344668353,1.178662091447867,1.7230071410054895,-0.5303256404780636,4.095626362392867,0.3749562090419877,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
16,3.2155573455911917,3.2155573455911917,5.597962574040749,0.16793887722122242,3.081237663885266,2.9595330039394554,3.276169633600404,2.8668564169451844,3.0155086583970934,0.4840055097375069,-0.6821129229751866,2.9122167719351726,4.179558323024632,2.16516311277232,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
17,2.9410003842004317,2.9410003842004317,1.6971813563171645,0.05091544068951489,3.0667174985931407,2.979996391628711,3.188803130442349,2.7414696672544454,2.950553765013924,-0.2848812643428197,1.4627338068624192,-0.6454756486532817,0.4927456551339403,0.015489934184193144,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
18,2.8678709947687198,2.8678709947687198,5.591531451493475,0.16774594354480415,3.075263936523425,2.9361143774228387,3.2081673999019475,2.726687297600427,2.950089066988398,3.534976813273059,2.8428299750720964,1.3574493311154168,-0.5322943639285479,2.9259997708609564,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
19,2.483969927173262,2.483969927173262,5.916761837138914,0.17750285511416727,2.9692146321252335,2.8508294781706756,3.167443919968485,2.7426561285182833,2.8623090738625696,1.6530283683975147,2.1975727425262743,1.644003792070113,2.6583612466664146,4.204355944242035,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
20,2.136443531051038,2.136443531051038,2.5121992768313004,0.07536597830493917,2.919623781073308,2.7849022958948875,3.1181238062063814,2.662905291118291,2.7361783955353087,0.5913933028962562,1.3364375321049768,0.5606578683521408,1.9646342943213189,0.0347668637315908,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
21,1.9861021547196132,1.9861021547196132,2.6805102771403533,0.08041530831421038,2.90188198198642,2.744809169931738,3.101304070155817,2.6039662622886515,2.7351353896233612,0.8438184084311017,-1.086443477775463,0.3610992692499451,1.6846301915280526,1.5245900578799292,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
22,1.9135242135251644,1.9135242135251644,1.1911912139092875,0.03573573641727845,2.876567429733487,2.777402474265002,3.0904710920783187,2.55342735654281,2.6893976878869634,0.20179992430414906,0.7358137305731781,0.8508153918037008,-0.2387468748189142,0.23644143329717215,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
23,1.885352664906662,1.885352664906662,2.4884955213374025,0.0746548656401218,2.870513432004363,2.7553280623478065,3.064946630324208,2.5605897627873775,2.6823044448880484,0.2029913298865776,1.6138003032165313,-0.18545481497295885,1.276435077840571,1.3723603989866882,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
24,1.8104502098459112,1.8104502098459112,3.659667463826213,0.10979002391478644,2.8644236921077657,2.7069140532513107,3.0705102747733966,2.5222967104521605,2.641133632918448,1.634160432355968,1.4716177268382704,2.857148156836359,-0.22301602547241123,0.586511001972505,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
25,1.5701605328892172,1.5701605328892172,3.035047209168781,0.0910514162750634,2.8153988791370868,2.6627655214461625,2.9847958300683057,2.528987191216333,2.6235383028592727,1.3034824970374237,0.39157003599628826,1.6079314510265017,2.183965489900512,-0.06300028915474903,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
26,1.435194861486905,1.435194861486905,1.6996437411297696,0.05098931223389291,2.776294404225964,2.651018420366274,2.9365578865375106,2.4634682265193177,2.625428311533915,0.2898593923225453,0.4766819766782966,1.5068203804534046,0.530404982411367,-0.16033579836558715,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
27,1.370015004152965,1.370015004152965,1.1296958601229294,0.03389087580368811,2.7675986224562874,2.636717961065925,2.8913532751239086,2.447556077046977,2.6302383854848825,0.01974011285774442,-0.2193730512925724,0.09953678377195939,0.8582041904665392,0.6937409637839197,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
28,1.3279220950074988,1.3279220950074988,1.7247690696065976,0.051743072088198096,2.767006419070555,2.643299152604702,2.8883671716107497,2.4218099513329805,2.609426156571365,0.6703028997760654,0.6741598841272424,1.4206532353044434,0.22930841313585226,0.013887164616442613,80,0.06,best_g,100,0.03,best_value,4,1.0,1.0,5,0.25,0.01,10,0.01,10,zeroth_order,logs/run_004.csv,True,plots,0.05,False,10,20,120,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 100, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 5, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/run_004.csv"", ""plot"": true, ""plot_dir"": ""plots"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 120, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
